7993,8048,49,11.39,"Joan","Gross","CarrieGolden","rita@richmond.bb",true
7994,8049,20,11.8058,"Gayle","Rice","BettyWoodard","oscar@west.bh",true
7995,8050,14,14.2089,"Joe","Singh","RobertMoore","joan@jennings.ar",false
7996,8051,36,12.2963,"Marian","Corbett","AshleyMcConnell","marian@robertson.no",false
7997,8052,47,19.7156,"Glenda","McKay","PatriciaHayes","raymond@sawyer.mk",true
7998,8053,38,10.3701,"Chris","Case","KarenChung","roberta@casey.ro",true
7999,8054,16,15.1746,"Hazel","Lancaster","JasonHull","lorraine@vaughn.in",false
8000,8055,14,15.6717,"Patrick","Holmes","DarleneFoster","alan@blalock.nf",false
8001,8056,28,14.1033,"Audrey","Harrell","JonFischer","nelson@hirsch.hr",true
8002,8057,48,13.786,"Marian","Turner","MelanieWalters","kara@atkins.bg",true
8003,8058,8,16.8691,"Rhonda","Knight","DeanPreston","vernon@burnette.mp",true
8004,8059,23,13.1095,"Eva","Miles","BrentWeeks","tom@vaughan.my",true
8005,8060,39,14.681,"Helen","Hamilton","ZacharyGibbons","leon@monroe.ec",true
8006,8061,28,13.6772,"Kim","Coates","CliffordConnolly","roy@gibson.mn",false
8007,8062,1,17.8948,"Carolyn","Vaughan","CatherineSykes","beth@scarborough.st",true
8008,8063,2,14.1619,"Ronald","Sherrill","BenSawyer","chris@harris.by",true
8009,8064,44,12.2472,"Courtney","Barton","KyleFox","peter@foster.tc",true
8010,8065,24,10.4311,"Allison","Goldman","AngelaFitzpatrick","jessica@golden.lv",true
8011,8066,41,14.5492,"Kay","Gibson","GaryAshley","clifford@henry.tw",true
8012,8067,1,13.8597,"Ben","Underwood","GlendaNorman","maxine@weiner.edu",true
8013,8068,40,17.5424,"Peggy","Vincent","DanielleMoore","priscilla@ballard.id",false
8014,8069,33,18.3899,"Alison","Robinson","ToddQuinn","chris@mayer.cn",false
8015,8070,10,12.482,"Christine","Li","ReginaHester","glenda@britt.sz",false
8016,8071,14,11.0106,"Amanda","Lutz","GuyPuckett","valerie@keller.tr",false
8017,8072,33,13.045,"Donna","Arnold","RebeccaJohnston","jordan@fitzpatrick.nu",false
8018,8073,16,14.1122,"Thelma","Hawley","HeatherWalton","sandra@davis.lc",true
8019,8074,43,16.608,"Marianne","Hayes","StacyAdkins","wayne@ritchie.kz",true
