9991,10046,21,14.3806,"Norman","Abbott","MichelleHardy","dawn@garrison.so",true
9992,10047,18,17.9746,"Kathleen","Stephens","ReneeKeller","jennifer@choi.gl",true
9993,10048,15,12.8983,"Marcia","Baker","EvelynOakley","geraldine@bailey.es",false
9994,10049,38,12.4852,"Tina","Brantley","ChrisMoran","katherine@rubin.pw",true
9995,10050,8,16.0167,"Dianne","Klein","AnnaHill","glenda@sawyer.nr",true
9996,10051,33,13.9774,"Louis","Black","GilbertBarbour","nicholas@mcnamara.vi",false
9997,10052,45,13.8986,"Barry","Whitehead","JenniferBurton","kurt@bowden.yt",true
9998,10053,31,15.9121,"Dwight","Middleton","BenPreston","rick@turner.ro",false
9999,10054,47,12.3753,"Emily","Ritchie","ConnieBray","curtis@pearson.hr",true
10000,10055,26,12.5553,"Constance","Melton","MartinCannon","willie@francis.mil",true


