6994,7049,33,14.5746,"Glenn","Jennings","TimothyPalmer","ross@robinson.km",false
6995,7050,19,17.0485,"Leigh","French","KatherineWhitley","harry@starr.bv",false
6996,7051,26,17.8804,"Helen","Thompson","RickyBarton","charlotte@mckenzie.sb",false
6997,7052,38,12.5452,"Jenny","Houston","AllanOlsen","carolyn@horowitz.kp",true
6998,7053,25,12.1607,"Lee","Lawson","VickieHardison","nicholas@bowden.edu",false
6999,7054,6,15.6206,"Vernon","Ritchie","HelenRiddle","todd@hayes.ls",true
7000,7055,47,15.1233,"Jeanne","Fisher","BetsyBoyette","hazel@martin.cu",true
7001,7056,16,13.5013,"Gene","Nelson","SherriStevens","joe@chan.id",false
7002,7057,49,19.4468,"Lawrence","Joyce","TamaraStuart","zachary@padgett.hn",true
7003,7058,2,18.6655,"Chris","Kirk","ClydeBurnett","gretchen@henry.af",true
7004,7059,0,16.2699,"Eva","Chan","ChristinaWeinstein","lester@livingston.ax",false
7005,7060,13,18.8717,"Mary","Tyler","KristineChang","glenda@conrad.th",false
7006,7061,47,19.8229,"Catherine","Hensley","SharonBecker","shawn@grimes.fo",false
7007,7062,7,17.4062,"Carole","Willis","JeanetteLang","calvin@joseph.re",false
7008,7063,17,13.5896,"Gayle","Bray","HazelWhitaker","alice@robertson.me",true
7009,7064,3,19.2177,"Beth","Henson","GlendaRice","christina@weiner.bg",false
7010,7065,20,12.3308,"Lois","Langley","GladysRichmond","ashley@justice.lb",false
7011,7066,39,17.1505,"Justin","Lam","MelindaSinger","nina@welch.il",true
7012,7067,24,17.6421,"Jose","Freeman","KimRitchie","ted@aldridge.ad",true
7013,7068,49,15.5227,"Harry","Savage","WesleyDyer","kelly@bowling.gov",true
7014,7069,13,12.1442,"Norman","Dyer","JoelByrd","christopher@kang.am",true
7015,7070,4,11.4457,"Lucille","Wallace","DianaSellers","scott@livingston.lc",false
7016,7071,33,16.2266,"Theodore","Stephenson","CatherineByrne","glenda@harrington.cl",true
7017,7072,32,19.3522,"Luis","Hess","KyleCopeland","joel@cates.se",false
7018,7073,49,19.0763,"Valerie","Massey","PennyStanton","chris@archer.br",false
7019,7074,40,18.5175,"Marilyn","Kelley","AllenMcMahon","holly@carver.mg",true
7020,7075,37,10.3137,"Frederick","McIntosh","BarbaraHarvey","paula@fisher.tl(changedfromtp)",true
7021,7076,23,17.0313,"Jimmy","Weiss","GretchenPollard","curtis@kane.ro",true
7022,7077,2,17.1842,"Rodney","Quinn","GlennSingleton","ethel@sparks.bd",true
7023,7078,4,10.7962,"Benjamin","Harrington","JudithClarke","ethel@pearson.cm",false
7024,7079,22,16.7633,"Jordan","Clements","ClaireMurphy","ann@anthony.vg",false
7025,7080,4,19.921,"Melanie","Bowling","MarcusMcLaughlin","luis@burton.kr",false
7026,7081,2,11.3801,"Pat","Hawkins","PhyllisLindsay","emily@nichols.ro",true
7027,7082,34,17.5832,"Claude","Olsen","LesterRowe","robin@hinton.gov",true
7028,7083,3,15.7117,"Theodore","Parsons","MeganO","evelyn@may.to",false
7029,7084,32,19.7363,"Tamara","Bowling","BillCox","sue@kang.mw",false
7030,7085,11,16.7915,"Maria","Dougherty","RonnieJones","jerome@eason.pk",true
