5995,6050,29,15.3196,"Patrick","Fitzpatrick","MonicaRussell","toni@pridgen.bg",false
5996,6051,40,19.9117,"Louise","Rich","FrancesKeller","jacob@holmes.sl",true
5997,6052,40,13.5102,"Ashley","Grimes","GaryHill","mark@coleman.az",true
5998,6053,46,15.916,"Sheryl","Watson","DwightHayes","bernard@cates.vu",true
5999,6054,31,10.2117,"Frederick","Hawley","JoelLawrence","jill@justice.as",false
6000,6055,43,16.5847,"Bernard","Mills","LesterMcCall","mitchell@caldwell.ws",false
6001,6056,21,13.9979,"Tom","Chappell","RaymondHawley","geraldine@vaughan.vc",true
6002,6057,38,14.171,"Stacy","Abbott","MarshaShelton","nathan@justice.ga",false
6003,6058,16,19.1068,"Zachary","Crews","ClaireNash","leo@beck.fr",false
6004,6059,49,15.2249,"Harvey","Jennings","PeterPetersen","hannah@middleton.cx",false
6005,6060,18,18.5436,"Vivian","Hardin","PatrickHaynes","elsie@norman.kw",true
6006,6061,15,15.8697,"Randy","Meadows","RandallParrott","ken@macdonald.ms",false
6007,6062,28,13.8043,"Dianne","Padgett","StevenCurrie","francis@carlton.mk",true
6008,6063,2,16.1391,"Nina","Baker","LloydPittman","phyllis@sykes.va",false
6009,6064,3,15.1122,"Natalie","Bolton","DeborahAdkins","carl@lynn.hn",true
6010,6065,13,10.9477,"George","Beatty","AlexBoyd","kara@durham.vc",true
6011,6066,11,14.5194,"Jan","Merritt","MiltonStanton","eva@watkins.gf",true
6012,6067,4,15.3748,"Neal","Dawson","DanBoyd","chris@finch.is",false
6013,6068,32,18.384,"Richard","Pritchard","KarenWeiss","wanda@sawyer.gf",false
6014,6069,19,17.6078,"Jerry","Strickland","JoseDavies","patricia@pridgen.lk",false
6015,6070,5,11.6987,"William","Reilly","ShawnWatson","ben@hester.ec",false
6016,6071,41,17.1899,"Sandra","Burke","JordanShaffer","randall@barrett.gd",false
6017,6072,47,12.5903,"Edna","Rowland","AlisonBurgess","hannah@nichols.cc",true
6018,6073,18,12.1079,"Hazel","Perkins","JeanneHorn","catherine@willis.vn",true
6019,6074,27,10.9063,"Julie","Padgett","WarrenBraswell","hazel@parrott.gs",false
6020,6075,32,14.2514,"Katherine","Moore","MiriamBurnett","patrick@gonzalez.tl(changedfromtp)",false
6021,6076,13,18.0502,"Bonnie","Forrest","JoseSimmons","bob@pitts.hu",true
6022,6077,40,10.8504,"Diana","Sims","RaymondProctor","carrie@stuart.pm",true
6023,6078,1,10.8575,"Jose","Dickerson","JeanneBender","lillian@fletcher.lk",false
6024,6079,40,18.3418,"Betsy","Friedman","ElsieGarcia","toni@mayer.edu",true
6025,6080,14,15.3245,"Brett","Singer","LuisDesai","evelyn@anthony.tm",false
6026,6081,16,17.4395,"Jennifer","Grimes","JulianRitchie","kyle@copeland.nl",false
6027,6082,21,10.0584,"Marian","Glover","ChristianMatthews","connie@zimmerman.tm",false
6028,6083,25,19.7308,"Joan","Puckett","MalcolmSchwartz","ben@kaplan.vg",true
6029,6084,41,12.9679,"Janet","High","AnnetteJenkins","neal@riddle.gs",false
6030,6085,15,18.3578,"Nancy","Mann","MarcErickson","holly@wang.ky",false
6031,6086,15,14.6174,"Rhonda","Stanton","BenjaminVaughan","robert@hardy.re",false
6032,6087,32,17.4168,"Lynda","Mangum","AaronLove","clyde@nguyen.gl",true
6033,6088,20,11.4165,"Gene","Anderson","EdwinRich","jeff@hendrix.ws",false
6034,6089,37,10.0647,"Milton","Casey","HannahMcKay","audrey@knight.com",true
6035,6090,16,14.365,"Marcia","Woodward","BrettCraven","holly@lopez.ir",true
6036,6091,28,16.4409,"Elaine","Chandler","TheodoreFischer","patsy@abrams.cy",true
6037,6092,40,12.4247,"Marshall","Dodson","ElsieKennedy","tracy@dickinson.nl",true
6038,6093,32,17.2662,"Eva","Garrett","NealStone","ralph@garcia.id",false
6039,6094,27,17.0372,"Barbara","Hu","KatharineScarborough","scott@chung.vn",true
6040,6095,3,15.5102,"Samantha","Abrams","ErinLindsay","nancy@carlton.gp",false
6041,6096,34,12.9026,"Sheryl","Sullivan","MelanieErickson","vickie@hernandez.sc",false
6042,6097,40,18.3825,"Amanda","Smith","MaryWoodward","samantha@thornton.gg",true
6043,6098,5,10.219,"Lauren","Dawson","RalphBowles","nicholas@o.pg",false
6044,6099,7,15.7219,"Erin","Burton","EdnaFletcher","terry@morse.gr",true
6045,6100,3,17.806,"Tracy","Powers","SteveMacDonald","theresa@thompson.ee",true
6046,6101,17,10.1681,"Glenda","Hobbs","BarryAtkins","vicki@pate.gl",true
6047,6102,0,17.1682,"Barbara","Rich","LloydRao","annie@vaughn.bj",false
6048,6103,11,18.1058,"Louis","Barton","MikeGray","sue@sullivan.na",true
6049,6104,42,12.1225,"Ashley","Lin","WendyMann","charles@diaz.ax",false
6050,6105,41,11.9487,"Alan","Freeman","LisaBarton","glenn@godwin.my",false
6051,6106,9,14.0662,"Elisabeth","Haynes","PatsySwanson","harvey@newton.tn",false
6052,6107,17,14.9854,"George","Nixon","MelindaSingleton","jenny@rice.gt",false
6053,6108,12,16.7094,"Gladys","Chappell","DannyBest","chris@parrott.tc",false
6054,6109,10,11.7131,"Marilyn","Callahan","LeahBoyd","malcolm@mclaughlin.bi",true
6055,6110,18,12.9857,"Alvin","Sullivan","JimmyWallace","wanda@mitchell.gh",true
6056,6111,20,11.8014,"Kenneth","Barton","HollyWoods","kathy@scarborough.gm",false
6057,6112,11,15.742,"Eleanor","Reid","LewisO","claire@melton.jo",true
6058,6113,35,12.5408,"Frederick","West","LaurenLittle","jessica@stout.ci",false
6059,6114,4,15.9854,"Sheryl","Barton","KathleenStanton","ann@haynes.vc",true
6060,6115,35,14.9488,"Frederick","Denton","FranklinDougherty","wallace@hinson.gn",false
6061,6116,33,10.0835,"Alice","Olsen","BobStarr","joseph@stanton.cw",true
6062,6117,29,18.9515,"Kenneth","Hill","KristinaMorse","tracey@quinn.mz",false
6063,6118,23,18.1109,"Randall","Skinner","DanaJoyce","diana@hodge.sh",true
6064,6119,0,10.55,"Harriet","Riley","SaraPitts","lester@skinner.fi",false
6065,6120,25,14.9557,"Jordan","Chappell","BruceNash","allen@kelley.dj",false
6066,6121,45,10.5098,"Jerome","Robertson","GretchenCross","shirley@robinson.li",true
6067,6122,31,13.922,"Harriet","Keller","JosephLowe","kathy@corbett.ax",true
6068,6123,31,14.2353,"Frederick","McNamara","DouglasHobbs","lee@watts.bg",false
6069,6124,38,11.4227,"Beth","Cherry","MiltonWang","steve@scarborough.sy",true
6070,6125,12,18.3503,"Marcus","Moss","AnnaGordon","maureen@aldridge.mq",true
6071,6126,25,12.1369,"Jon","Harris","AlexJohnston","paul@moore.va",true
6072,6127,41,14.7194,"Edgar","May","WilliamMoore","bob@garrett.nr",true
6073,6128,4,18.6828,"Robyn","O","PeggyLivingston","hazel@robertson.yt",true
6074,6129,20,11.537,"Vicki","Mitchell","TeresaWatson","erika@ball.na",true
6075,6130,27,13.8353,"Joyce","Oakley","JudyGoldberg","stacy@lam.ni",true
6076,6131,1,13.5516,"Danny","Nichols","EllenFranklin","kathy@hardy.ng",true
6077,6132,20,13.8463,"Willie","McLeod","BrettJones","maurice@heller.tr",false
6078,6133,48,18.6204,"Donna","McKnight","ChristineGraves","kathy@norman.uy",true
6079,6134,0,16.2866,"Dorothy","Wall","MollyConner","ashley@schultz.pg",true
6080,6135,18,12.0933,"Milton","Pierce","CharleneMcClure","jason@jones.sh",false
6081,6136,34,17.9762,"Harvey","Smith","NicholasLink","marc@watson.kr",false
6082,6137,49,10.1055,"Allison","Eason","BrendaBolton","leo@woods.ki",true
6083,6138,45,17.8063,"Bernard","Liu","HenryHartman","guy@klein.sx",false
6084,6139,31,14.7765,"Evelyn","Watts","KristineThompson","leigh@lamb.lr",false
6085,6140,39,10.7565,"Bobby","Hayes","ConnieGlover","gene@rice.rw",false
6086,6141,45,11.3434,"Laurence","Atkins","BrandonKeller","alfred@cates.cm",false
6087,6142,36,13.9707,"George","Lucas","MarcusQuinn","eddie@o.qa",true
6088,6143,47,11.2961,"Sandra","Love","CherylMorgan","annie@reid.vu",false
6089,6144,22,12.8277,"Vincent","Olsen","TimothyWoods","priscilla@green.pf",false
6090,6145,8,19.5469,"Vickie","Brady","GregoryPadgett","bradley@oakley.pf",true
6091,6146,16,10.2337,"Melinda","Weeks","JamesSnyder","willie@franklin.bs",false
6092,6147,41,13.4262,"Jessica","McClure","DianneCoates","benjamin@hardy.tz",true
6093,6148,18,12.4945,"Chris","Klein","RalphBlum","megan@connor.um",false
6094,6149,1,11.774,"Mary","Rubin","BonnieGross","joan@lane.ir",true
6095,6150,10,15.642,"George","Branch","LuisGolden","karen@erickson.kh",true
6096,6151,26,10.463,"Nina","Woods","RuthHaynes","zachary@barber.tg",false
6097,6152,3,13.4333,"Jonathan","Chung","KimMatthews","ronnie@coble.com",false
6098,6153,10,12.2824,"Vickie","Schultz","BobbyDenton","angela@rosenberg.ru",false
6099,6154,11,16.7971,"Cynthia","Hull","HaroldHarmon","roger@pitts.uz",false
6100,6155,24,17.3986,"Bob","Hensley","CatherineGallagher","donald@riley.iq",true
6101,6156,10,14.2222,"Joshua","Waller","SherriKeller","heather@schultz.bo",false
6102,6157,38,17.5629,"Nancy","Cain","TraceyHinton","michelle@hobbs.ai",true
6103,6158,34,18.5514,"Samantha","Berger","GuyBurnette","gretchen@dodson.es",false
6104,6159,26,15.02,"Tommy","Wang","JoannSkinner","lynne@russell.nz",false
6105,6160,0,19.8395,"Dianne","Pierce","JenniferWhitley","kathy@cooper.li",true
6106,6161,46,11.1879,"Joel","Rowe","NicoleYates","joshua@welch.mk",true
6107,6162,1,16.9222,"Molly","Abbott","BilliePadgett","juan@rosenthal.mo",false
6108,6163,23,17.8607,"Hilda","Singleton","EugeneOlsen","george@winters.mil",true
6109,6164,8,11.4191,"Anna","Case","MaxMcCall","lee@weber.ky",true
6110,6165,33,14.6327,"Donna","Allen","AnnGodfrey","ronald@lindsay.sb",true
6111,6166,24,17.1497,"Rhonda","Savage","ColleenStone","russell@burke.bf",false
6112,6167,20,18.5732,"Karl","Wu","LuisBritt","joan@hu.kw",true
6113,6168,47,11.1785,"Don","Chan","KimReed","kyle@hayes.om",false
6114,6169,4,19.7087,"Ricky","Boyette","BenjaminUnderwood","melissa@link.tl(changedfromtp)",true
6115,6170,8,10.471,"Ronnie","Mueller","CarolFrancis","jeanette@holland.tv",false
6116,6171,2,13.0005,"Tracy","Underwood","GayleBranch","steve@byers.us",false
6117,6172,26,14.3869,"Judy","Wilkerson","FloydBoyette","sidney@pittman.gl",false
6118,6173,14,11.4956,"Brett","Finch","PeterVaughan","luis@pittman.hn",true
6119,6174,48,16.6323,"Judith","Carter","FlorenceJames","sidney@rollins.ve",true
6120,6175,48,17.1761,"Brent","Jiang","LynneHatcher","jordan@mcneill.sg",true
6121,6176,15,18.32,"Penny","Martin","JordanO","joy@mcfarland.lu",true
6122,6177,4,13.6254,"Craig","Fischer","JasonGunter","joanna@weeks.na",false
6123,6178,48,12.2797,"Tamara","Pugh","DianneSingleton","stephen@welch.cd",true
6124,6179,13,17.4706,"Leah","English","CourtneyRosenberg","arnold@barefoot.ca",false
6125,6180,37,18.4085,"Dorothy","Hodge","TamaraWu","emily@alexander.tl(changedfromtp)",true
6126,6181,17,11.3833,"Bernard","Briggs","ErinSchultz","jessica@beach.mr",true
6127,6182,17,10.9305,"Dana","McMahon","CarolineHarmon","stanley@benson.bj",true
6128,6183,49,18.0191,"Ben","Pate","YvonneBowman","maureen@olsen.la",false
6129,6184,10,17.089,"Leon","House","LynneRiley","guy@rogers.lc",false
6130,6185,32,18.1356,"Robin","Roach","ShannonChristensen","jason@spivey.so",true
6131,6186,23,15.3207,"Donna","Hardin","BethMay","julian@davidson.kw",false
6132,6187,45,14.0483,"Bill","Gay","ClarenceNance","keith@eason.ai",true
6133,6188,23,16.9874,"Sandy","King","LouiseWalsh","martha@diaz.br",false
6134,6189,16,10.1089,"Maureen","Nelson","TommyLynch","ricky@franklin.kr",true
6135,6190,47,19.5215,"Maria","Beatty","JoelKang","allen@casey.sl",false
6136,6191,1,13.5478,"Paige","McKenzie","GregSkinner","tara@wallace.bl",true
6137,6192,4,16.025,"Joan","Barbour","LeslieHayes","glenda@archer.sb",false
6138,6193,39,13.7516,"Judith","Stephenson","VanessaFord","catherine@james.co",false
6139,6194,44,17.2979,"Kevin","Melton","GregBrock","sarah@wang.ki",true
6140,6195,18,17.2109,"Melanie","Baker","RitaHolmes","carrie@abrams.dz",true
6141,6196,30,16.284,"Neal","McMahon","PatriciaHale","jenny@craven.tw",true
6142,6197,18,16.598,"Brett","Daniel","TraceyMcKee","kim@hawley.km",true
6143,6198,29,14.6942,"Katharine","Caldwell","WadeWolf","julia@wilkerson.bs",true
6144,6199,1,14.5942,"Claire","Gross","JoanHendrix","gretchen@mack.tw",false
6145,6200,4,14.5792,"Jerry","Chang","JeromeHicks","emily@payne.ie",true
6146,6201,15,14.8754,"Joy","Langston","SteveCarey","keith@finch.im",true
6147,6202,27,16.3281,"Jennifer","Wilkerson","EileenAtkins","anna@benton.gd",false
6148,6203,24,19.7124,"Alison","Alston","GinaSumner","ronnie@sanchez.la",false
6149,6204,47,17.9941,"Kelly","MacDonald","SueLam","jose@gould.jo",true
6150,6205,24,11.4565,"Beth","Reilly","NinaHardy","nina@lloyd.vu",false
6151,6206,24,16.0027,"Jessica","Coley","ConstanceMcCormick","heidi@adkins.mil",false
6152,6207,35,11.004,"Charlene","Wallace","ChristyColey","eddie@benson.mo",true
6153,6208,0,16.8133,"Elsie","Saunders","CharlesLassiter","patrick@brown.id",true
6154,6209,2,10.3905,"Joe","Chang","KeithMcLean","brett@gilbert.vg",true
6155,6210,31,16.5165,"James","Barr","RonnieSingleton","bernice@sharp.mz",true
6156,6211,13,18.6639,"Holly","Chan","MariaUnderwood","melinda@weinstein.cm",false
6157,6212,38,14.2544,"Jamie","Hamilton","CalvinMcClure","chris@coley.hu",true
6158,6213,47,12.4105,"Mark","McLeod","BrendaLamb","vanessa@knowles.br",false
6159,6214,9,16.8389,"Tim","Watts","PeterBarrett","katie@brown.nf",false
6160,6215,16,12.0606,"Jordan","Sullivan","PatrickConnor","marsha@keller.ug",true
6161,6216,48,14.31,"Erin","Rowland","KeithCobb","patricia@davies.ng",false
6162,6217,30,12.9888,"Monica","Coates","ShelleyBurke","arnold@barrett.ga",false
6163,6218,20,17.5318,"Alex","Lutz","CarlosCreech","alan@bolton.ls",false
6164,6219,31,12.8513,"Tracy","Alston","CherylLowe","beth@fitzpatrick.cf",false
6165,6220,19,10.7654,"Bruce","Harrell","JillSolomon","kim@hamrick.cx",false
6166,6221,13,11.1765,"Ronald","Underwood","LeoWang","martin@clapp.pm",false
6167,6222,16,19.4389,"Guy","Klein","AliciaHouston","jeremy@freeman.pw",true
6168,6223,29,19.1727,"Holly","Bender","HollyReed","neal@kearney.kg",false
6169,6224,15,12.984,"Elaine","Caldwell","KevinPittman","leo@fox.cg",true
6170,6225,11,11.4952,"Claire","Reilly","RodneyCaldwell","jill@weinstein.cu",false
6171,6226,28,13.3158,"Harriet","Franklin","RickyNewton","kristen@sparks.ky",true
6172,6227,44,13.2985,"Eugene","House","BrandonMiddleton","glen@mckee.eg",false
6173,6228,2,17.8394,"Harvey","Norman","LesterReilly","joy@pugh.bw",false
6174,6229,3,17.8429,"Catherine","Clarke","MarleneHawkins","vickie@manning.ps",false
6175,6230,34,19.9819,"Elsie","Riley","TammyBrady","alex@robinson.mw",true
6176,6231,11,15.9138,"Franklin","Klein","EvaCherry","katie@floyd.cr",true
6177,6232,43,14.8056,"Heidi","McMahon","ChristopherKelley","robert@mccall.ng",true
6178,6233,32,16.3967,"Vivian","Hester","ErinBecker","curtis@hardy.pm",true
6179,6234,18,12.2927,"Samantha","Crawford","DianneNewton","nicole@lindsay.tr",false
6180,6235,34,11.9766,"Kimberly","Nash","AmandaHunt","wesley@rogers.ug",false
6181,6236,39,10.7191,"Tom","Holmes","NelsonDunn","tracey@berry.gf",false
